,Title,Section,URL,Act_Name,Date,Document Num,CompleteAct_URL,CompleteAct_DocNum,Headline
2597,"Section 6(i) in The Cost And Works Accountants (Amendment) Act,   2006",Section 6(i),https://indiankanoon.org/doc/1012228/,The Cost And Works Accountants (Amendment) Act,2006,1012228,https://indiankanoon.org/doc/228912/,228912,"
    Section 6(i) in The Cost And Works Accountants (Amendment) Act,   2006   (i)  for sub- section (2), the following 
  "
2598,"Section 6(ii)(b) in The Cost And Works Accountants (Amendment) Act,   2006",Section 6(ii)(b),https://indiankanoon.org/doc/426438/,The Cost And Works Accountants (Amendment) Act,2006,426438,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (b)  not more than five persons nominated in the specified manner 
  "
2599,"Section 6(ii)(4) in The Cost And Works Accountants (Amendment) Act,   2006",Section 6(ii)(4),https://indiankanoon.org/doc/1657275/,The Cost And Works Accountants (Amendment) Act,2006,1657275,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (4)  No person who has been auditor of the Institute shall be eligible 
  "
2600,"Section 6 in The Cost And Works Accountants (Amendment) Act,   2006",Section 6,https://indiankanoon.org/doc/919979/,The Cost And Works Accountants Act,2006,919979,https://indiankanoon.org/doc/228912/,228912,"
    Section 6 in The Cost And Works Accountants (Amendment) Act,   2006   6.  Amendment of section 9.- In section 
  "
2601,"Section 7 in The Cost And Works Accountants (Amendment) Act,   2006",Section 7,https://indiankanoon.org/doc/1851132/,The Cost And Works Accountants Act,2006,1851132,https://indiankanoon.org/doc/228912/,228912,"
    Section 7 in The Cost And Works Accountants (Amendment) Act,   2006   7.  Substitution of new section for section 
  "
2602,"Section 8 in The Cost And Works Accountants (Amendment) Act,   2006",Section 8,https://indiankanoon.org/doc/100337/,The Cost And Works Accountants Act,2006,100337,https://indiankanoon.org/doc/228912/,228912,"
    Section 8 in The Cost And Works Accountants (Amendment) Act,   2006   8.  Insertion of new sections 10A and 10B.- After 
  "
2603,"Section 10B(1) in The Cost And Works Accountants (Amendment) Act,   2006",Section 10B(1),https://indiankanoon.org/doc/123820/,The Cost And Works Accountants (Amendment) Act,2006,123820,https://indiankanoon.org/doc/228912/,228912,"
    Section 10B(1) in The Cost And Works Accountants (Amendment) Act,   2006   (1)  On receipt of any application under section 
  "
2604,"Section 10B(2)(a) in The Cost And Works Accountants (Amendment) Act,   2006",Section 10B(2)(a),https://indiankanoon.org/doc/1114639/,The Cost And Works Accountants (Amendment) Act,2006,1114639,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (a)  as a Presiding Officer of the Tribunal unless he has been 
  "
2605,"Section 10B(2)(b) in The Cost And Works Accountants (Amendment) Act,   2006",Section 10B(2)(b),https://indiankanoon.org/doc/528656/,The Cost And Works Accountants (Amendment) Act,2006,528656,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (b)  as a Member unless he has been a member of the Council 
  "
2606,"Section 10B(2)(c) in The Cost And Works Accountants (Amendment) Act,   2006",Section 10B(2)(c),https://indiankanoon.org/doc/521345/,The Cost And Works Accountants (Amendment) Act,2006,521345,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (c)  as a Member unless he holds the post of a Joint Secretary 
  "
2607,"Section 10B(2) in The Cost And Works Accountants (Amendment) Act,   2006",Section 10B(2),https://indiankanoon.org/doc/704754/,The Cost And Works Accountants (Amendment) Act,2006,704754,https://indiankanoon.org/doc/228912/,228912,"
    Section 10B(2) in The Cost And Works Accountants (Amendment) Act,   2006   (2)  A person shall not be qualified 
  "
2608,"Section 10B(3) in The Cost And Works Accountants (Amendment) Act,   2006",Section 10B(3),https://indiankanoon.org/doc/315973/,The Cost And Works Accountants (Amendment) Act,2006,315973,https://indiankanoon.org/doc/228912/,228912,"
    Section 10B(3) in The Cost And Works Accountants (Amendment) Act,   2006   (3)  The terms and conditions of service 
  "
2609,"Section 10B(4) in The Cost And Works Accountants (Amendment) Act,   2006",Section 10B(4),https://indiankanoon.org/doc/163040/,The Cost And Works Accountants (Amendment) Act,2006,163040,https://indiankanoon.org/doc/228912/,228912,"
    Section 10B(4) in The Cost And Works Accountants (Amendment) Act,   2006   (4)  The expenses of the Tribunal shall 
  "
2610,"Section 10B in The Cost And Works Accountants (Amendment) Act,   2006",Section 10B,https://indiankanoon.org/doc/1769468/,The Cost And Works Accountants Act,2006,1769468,https://indiankanoon.org/doc/228912/,228912,"
    Section 10B in The Cost And Works Accountants (Amendment) Act,   2006   10B.  Establishment of Tribunal.-   (1)   On receipt 
  "
2611,"Section 9(i) in The Cost And Works Accountants (Amendment) Act,   2006",Section 9(i),https://indiankanoon.org/doc/1753796/,The Cost And Works Accountants (Amendment) Act,2006,1753796,https://indiankanoon.org/doc/228912/,228912,"
    Section 9(i) in The Cost And Works Accountants (Amendment) Act,   2006   (i)  in sub- section (2), for the words 
  "
2612,"Section 9(ii)(a) in The Cost And Works Accountants (Amendment) Act,   2006",Section 9(ii)(a),https://indiankanoon.org/doc/540296/,The Cost And Works Accountants (Amendment) Act,2006,540296,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (a)  after the words"" he shall be eligible for re- election"", the words 
  "
2613,"Section 9(ii)(b) in The Cost And Works Accountants (Amendment) Act,   2006",Section 9(ii)(b),https://indiankanoon.org/doc/427100/,The Cost And Works Accountants (Amendment) Act,2006,427100,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (b)  in the proviso, for the words"" the President"", the words"" the President 
  "
2614,"Section 9(ii) in The Cost And Works Accountants (Amendment) Act,   2006",Section 9(ii),https://indiankanoon.org/doc/1198753/,The Cost And Works Accountants (Amendment) Act,2006,1198753,https://indiankanoon.org/doc/228912/,228912,"
    Section 9(ii) in The Cost And Works Accountants (Amendment) Act,   2006   (ii)  in sub- section (3),-   (a)   after 
  "
2615,"Section 9 in The Cost And Works Accountants (Amendment) Act,   2006",Section 9,https://indiankanoon.org/doc/751331/,The Cost And Works Accountants Act,2006,751331,https://indiankanoon.org/doc/228912/,228912,"
    Section 9 in The Cost And Works Accountants (Amendment) Act,   2006   9.  Amendment of section 12.- In section 
  "
2616,"Section 10(i) in The Cost And Works Accountants (Amendment) Act,   2006",Section 10(i),https://indiankanoon.org/doc/776182/,The Cost And Works Accountants (Amendment) Act,2006,776182,https://indiankanoon.org/doc/228912/,228912,"
    Section 10(i) in The Cost And Works Accountants (Amendment) Act,   2006   (i)  in sub- section (2), after the words 
  "
2617,"Section 10(ii) in The Cost And Works Accountants (Amendment) Act,   2006",Section 10(ii),https://indiankanoon.org/doc/248048/,The Cost And Works Accountants (Amendment) Act,2006,248048,https://indiankanoon.org/doc/228912/,228912,"
    Section 10(ii) in The Cost And Works Accountants (Amendment) Act,   2006   (ii)  in the proviso to sub- section 
  "
2618,"Section 10 in The Cost And Works Accountants (Amendment) Act,   2006",Section 10,https://indiankanoon.org/doc/525112/,The Cost And Works Accountants Act,2006,525112,https://indiankanoon.org/doc/228912/,228912,"
    Section 10 in The Cost And Works Accountants (Amendment) Act,   2006   10.  Amendment of section 13.- In section 
  "
2619,"Section 11 in The Cost And Works Accountants (Amendment) Act,   2006",Section 11,https://indiankanoon.org/doc/336439/,The Cost And Works Accountants Act,2006,336439,https://indiankanoon.org/doc/228912/,228912,"
    Section 11 in The Cost And Works Accountants (Amendment) Act,   2006   11.  Amendment of section 14.- In section 
  "
2620,"Section 12(2)(a) in The Cost And Works Accountants (Amendment) Act,   2006",Section 12(2)(a),https://indiankanoon.org/doc/1960992/,The Cost And Works Accountants (Amendment) Act,2006,1960992,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (a)  to approve academic courses and their contents 
  "
2621,"Section 12(2)(b) in The Cost And Works Accountants (Amendment) Act,   2006",Section 12(2)(b),https://indiankanoon.org/doc/1205056/,The Cost And Works Accountants (Amendment) Act,2006,1205056,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (b)  the prescribing of fees for the examination of candidates for enrolment 
  "
2622,"Section 12(2)(c) in The Cost And Works Accountants (Amendment) Act,   2006",Section 12(2)(c),https://indiankanoon.org/doc/719237/,The Cost And Works Accountants (Amendment) Act,2006,719237,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (c)  the prescribing of qualifications for entry in the Register 
  "
2623,"Section 12(2)(d) in The Cost And Works Accountants (Amendment) Act,   2006",Section 12(2)(d),https://indiankanoon.org/doc/1644850/,The Cost And Works Accountants (Amendment) Act,2006,1644850,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (d)  the recognition of foreign qualifications and training for the purposes of enrolment 
  "
2624,"Section 12(2)(g)(i) in The Cost And Works Accountants (Amendment) Act,   2006",Section 12(2)(g)(i),https://indiankanoon.org/doc/1426551/,The Cost And Works Accountants (Amendment) Act,2006,1426551,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (i)  to enable functioning of the Director (Discipline), the Board of Discipline 
  "
2625,"Section 12(2)(g)(j) in The Cost And Works Accountants (Amendment) Act,   2006",Section 12(2)(g)(j),https://indiankanoon.org/doc/1980697/,The Cost And Works Accountants (Amendment) Act,2006,1980697,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (j)  to enable functioning of the Quality Review Board 
  "
2626,"Section 12(2)(g)(k) in The Cost And Works Accountants (Amendment) Act,   2006",Section 12(2)(g)(k),https://indiankanoon.org/doc/621105/,The Cost And Works Accountants (Amendment) Act,2006,621105,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (k)  consideration of the recommendations of the Quality Review Board made under clause 
  "
2627,"Section 12(2)(g)(l) in The Cost And Works Accountants (Amendment) Act,   2006",Section 12(2)(g)(l),https://indiankanoon.org/doc/963620/,The Cost And Works Accountants (Amendment) Act,2006,963620,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (l)  to ensure the functioning of the Institute in accordance with the provisions 
  "
2628,"Section 12(2)(g) in The Cost And Works Accountants (Amendment) Act,   2006",Section 12(2)(g),https://indiankanoon.org/doc/756639/,The Cost And Works Accountants (Amendment) Act,2006,756639,https://indiankanoon.org/doc/228912/,228912,"
    Cost And Works Accountants (Amendment) Act,   2006   (g)  the regulation and maintenance of the status and standard of professional qualifications 
  "
2629,"Section 12(2) in The Cost And Works Accountants (Amendment) Act,   2006",Section 12(2),https://indiankanoon.org/doc/1393905/,The Cost And Works Accountants (Amendment) Act,2006,1393905,https://indiankanoon.org/doc/228912/,228912,"
    Section 12(2) in The Cost And Works Accountants (Amendment) Act,   2006   (2)  In particular, and without prejudice 
  "
2630,"Section 12 in The Cost And Works Accountants (Amendment) Act,   2006",Section 12,https://indiankanoon.org/doc/487641/,The Cost And Works Accountants Act,2006,487641,https://indiankanoon.org/doc/228912/,228912,"
    Section 12 in The Cost And Works Accountants (Amendment) Act,   2006   12.  Substitution of new section for section 
  "
2631,"Section 13(a) in The Cost And Works Accountants (Amendment) Act,   2006",Section 13(a),https://indiankanoon.org/doc/558326/,The Cost And Works Accountants (Amendment) Act,2006,558326,https://indiankanoon.org/doc/228912/,228912,"
    Section 13(a) in The Cost And Works Accountants (Amendment) Act,   2006   (a)  the examination of candidates for enrolment 
  "
2632,"Section 13(e) in The Cost And Works Accountants (Amendment) Act,   2006",Section 13(e),https://indiankanoon.org/doc/964658/,The Cost And Works Accountants (Amendment) Act,2006,964658,https://indiankanoon.org/doc/228912/,228912,"
    Section 13(e) in The Cost And Works Accountants (Amendment) Act,   2006   (e)  subject to the orders of the appropriate 
  "
2633,"Section 13(f) in The Cost And Works Accountants (Amendment) Act,   2006",Section 13(f),https://indiankanoon.org/doc/229230/,The Cost And Works Accountants (Amendment) Act,2006,229230,https://indiankanoon.org/doc/228912/,228912,"
    Section 13(f) in The Cost And Works Accountants (Amendment) Act,   2006   (f)  the maintenance of a library and publication 
  "
2634,"Section 13(g) in The Cost And Works Accountants (Amendment) Act,   2006",Section 13(g),https://indiankanoon.org/doc/727577/,The Cost And Works Accountants (Amendment) Act,2006,727577,https://indiankanoon.org/doc/228912/,228912,"
    Section 13(g) in The Cost And Works Accountants (Amendment) Act,   2006   (g)  the conduct of elections to the Council 
  "
2635,"Section 13(h) in The Cost And Works Accountants (Amendment) Act,   2006",Section 13(h),https://indiankanoon.org/doc/1108686/,The Cost And Works Accountants (Amendment) Act,2006,1108686,https://indiankanoon.org/doc/228912/,228912,"
    Section 13(h) in The Cost And Works Accountants (Amendment) Act,   2006   (h)  the granting or refusal of certificates 
  "
2636,"Section 13 in The Cost And Works Accountants (Amendment) Act,   2006",Section 13,https://indiankanoon.org/doc/1665061/,The Cost And Works Accountants Act,2006,1665061,https://indiankanoon.org/doc/228912/,228912,"
    Section 13 in The Cost And Works Accountants (Amendment) Act,   2006   13.  Insertion of new sections 15A and 15B.- After 
  "
2637,"Section 15B(1) in The Cost And Works Accountants (Amendment) Act,   2006",Section 15B(1),https://indiankanoon.org/doc/949054/,The Cost And Works Accountants (Amendment) Act,2006,949054,https://indiankanoon.org/doc/228912/,228912,"
    Section 15B(1) in The Cost And Works Accountants (Amendment) Act,   2006   (1)  Subject to the provisions of this 
  "
2638,"Section 15B(2) in The Cost And Works Accountants (Amendment) Act,   2006",Section 15B(2),https://indiankanoon.org/doc/656681/,The Cost And Works Accountants (Amendment) Act,2006,656681,https://indiankanoon.org/doc/228912/,228912,"
    Section 15B(2) in The Cost And Works Accountants (Amendment) Act,   2006   (2)  The Universities or bodies referred 
  "
2639,"Section 15B in The Cost And Works Accountants (Amendment) Act,   2006",Section 15B,https://indiankanoon.org/doc/1871562/,The Cost And Works Accountants Act,2006,1871562,https://indiankanoon.org/doc/228912/,228912,"
    Section 15B in The Cost And Works Accountants (Amendment) Act,   2006   15B.  Imparting education by Universities and other bodies 
  "
